Anonymous Order Key,Anonymous Customer Key,Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Product ID Reused,Product Name Multiple IDs,Product Key,Shipping Days,Order Year,Order Month Number,Order Month,Order Year-Month,Data Quality Issue Count,Data Quality Status,Data Quality Notes
ORD-02457,CUST-0144,2017-11-08,2017-11-11,Second Class,Consumer,United States,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.96,False,False,FUR-BO-10001798 | Bush Somerset Collection Bookcase,3,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-02721,CUST-0350,2017-01-25,2017-01-28,Second Class,Corporate,United States,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,False,False,FUR-FU-10000747 | Tenex B1-RE Series Chair Mats for Low Pile Carpets,3,2017,1,January,2017-01,0,Passed,No known data-quality issue
ORD-02721,CUST-0350,2017-01-25,2017-01-28,Second Class,Corporate,United States,New York,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,False,False,"OFF-ST-10004337 | SAFCO Commercial Wire Shelving, 72h",3,2017,1,January,2017-01,0,Passed,No known data-quality issue
ORD-02990,CUST-0610,2018-03-21,2018-03-25,Standard Class,Home Office,United States,Washington,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,False,False,"OFF-BI-10004410 | C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",4,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-02990,CUST-0610,2018-03-21,2018-03-25,Standard Class,Home Office,United States,Washington,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,False,False,"OFF-FA-10004838 | Super Bands, 12/Pack",4,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-02990,CUST-0610,2018-03-21,2018-03-25,Standard Class,Home Office,United States,Washington,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,False,False,"FUR-FU-10002364 | Eldon Expressions Wood Desk Accessories, Oak",4,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-02990,CUST-0610,2018-03-21,2018-03-25,Standard Class,Home Office,United States,Washington,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,False,False,OFF-ST-10001809 | Fellowes Officeware Wire Shelving,4,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-04275,CUST-0362,2015-08-22,2015-08-25,First Class,Consumer,United States,Missouri,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,False,False,OFF-PA-10001846 | Xerox 1899,3,2015,8,August,2015-08,0,Passed,No known data-quality issue
ORD-00109,CUST-0631,2015-06-08,2015-06-13,Standard Class,Consumer,United States,New York,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,False,False,"OFF-BI-10003876 | Green Canvas Binder for 8-1/2"" x 14"" Sheets",5,2015,6,June,2015-06,0,Passed,No known data-quality issue
ORD-00109,CUST-0631,2015-06-08,2015-06-13,Standard Class,Consumer,United States,New York,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,False,False,"OFF-ST-10003470 | Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",5,2015,6,June,2015-06,0,Passed,No known data-quality issue
ORD-02505,CUST-0279,2017-04-07,2017-04-09,First Class,Corporate,United States,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,False,False,OFF-PA-10004243 | Xerox 1939,2,2017,4,April,2017-04,0,Passed,No known data-quality issue
ORD-03022,CUST-0440,2018-11-07,2018-11-09,Second Class,Corporate,United States,Maryland,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,False,False,FUR-CH-10000422 | Global Highback Leather Tilter in Burgundy,2,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-00931,CUST-0784,2016-05-29,2016-05-31,First Class,Corporate,United States,Ohio,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,False,False,"FUR-FU-10002506 | Tensor ""Hersey Kiss"" Styled Floor Lamp",2,2016,5,May,2016-05,0,Passed,No known data-quality issue
ORD-00931,CUST-0784,2016-05-29,2016-05-31,First Class,Corporate,United States,Ohio,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,False,False,FUR-CH-10000863 | Novimex Swivel Fabric Task Chair,2,2016,5,May,2016-05,0,Passed,No known data-quality issue
ORD-00931,CUST-0784,2016-05-29,2016-05-31,First Class,Corporate,United States,Ohio,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,False,False,OFF-FA-10002988 | Ideal Clamps,2,2016,5,May,2016-05,0,Passed,No known data-quality issue
ORD-02819,CUST-0173,2018-05-07,2018-05-11,Standard Class,Consumer,United States,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,False,False,TEC-PH-10003437 | Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,4,2018,5,May,2018-05,0,Passed,No known data-quality issue
ORD-02426,CUST-0419,2017-06-05,2017-06-09,Standard Class,Corporate,United States,Washington,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,False,False,OFF-SU-10002537 | Acme Box Cutter Scissors,4,2017,6,June,2017-06,0,Passed,No known data-quality issue
ORD-01116,CUST-0039,2016-12-14,2016-12-19,Second Class,Consumer,United States,California,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,False,False,TEC-AC-10003063 | Micro Innovations USB RF Wireless Keyboard with Mouse,5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-02948,CUST-0604,2018-12-25,2018-12-29,Standard Class,Consumer,United States,New Jersey,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,False,False,TEC-AC-10003237 | Memorex Micro Travel Drive 4 GB,4,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-03841,CUST-0231,2018-12-17,2018-12-21,Standard Class,Corporate,United States,Wisconsin,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,False,False,OFF-ST-10001031 | Adjustable Personal File Tote,4,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-01939,CUST-0306,2017-05-10,2017-05-15,Standard Class,Consumer,United States,Illinois,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,False,False,OFF-EN-10001535 | Grip Seal Envelopes,5,2017,5,May,2017-05,0,Passed,No known data-quality issue
ORD-00624,CUST-0137,2015-12-23,2015-12-27,Second Class,Consumer,United States,Florida,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,False,False,OFF-PA-10001295 | Computer Printout Paper with Letter-Trim Perforations,4,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-00624,CUST-0137,2015-12-23,2015-12-27,Second Class,Consumer,United States,Florida,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,False,False,"FUR-CH-10004698 | Padded Folding Chairs, Black, 4/Carton",4,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-00624,CUST-0137,2015-12-23,2015-12-27,Second Class,Consumer,United States,Florida,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,False,False,OFF-ST-10000078 | Tennsco 6- and 18-Compartment Lockers,4,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-00624,CUST-0137,2015-12-23,2015-12-27,Second Class,Consumer,United States,Florida,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,False,False,OFF-AR-10001868 | Prang Dustless Chalk Sticks,4,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-00624,CUST-0137,2015-12-23,2015-12-27,Second Class,Consumer,United States,Florida,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,True,False,OFF-ST-10004950 | Acco Perma 3000 Stacking Storage Drawers,4,2015,12,December,2015-12,1,Review Required,Product ID reused for different products
ORD-02763,CUST-0695,2018-08-11,2018-08-16,Standard Class,Home Office,United States,New York,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.92,False,False,OFF-PA-10003441 | Xerox 226,5,2018,8,August,2018-08,0,Passed,No known data-quality issue
ORD-03999,CUST-0686,2018-08-27,2018-08-31,Standard Class,Consumer,United States,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,120.576,False,False,FUR-FU-10004973 | Flat Face Poster Frame,4,2018,8,August,2018-08,0,Passed,No known data-quality issue
ORD-04765,CUST-0649,2018-01-19,2018-01-23,Standard Class,Consumer,United States,Vermont,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,False,False,OFF-PA-10000157 | Xerox 191,4,2018,1,January,2018-01,1,Review Required,Postal code imputed
ORD-04765,CUST-0649,2018-01-19,2018-01-23,Standard Class,Consumer,United States,Vermont,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,12.28,True,False,OFF-PA-10001970 | Xerox 1881,4,2018,1,January,2018-01,2,Review Required,Postal code imputed; Product ID reused for different products
ORD-04765,CUST-0649,2018-01-19,2018-01-23,Standard Class,Consumer,United States,Vermont,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,False,False,OFF-AP-10000828 | Avanti 4.4 Cu. Ft. Refrigerator,4,2018,1,January,2018-01,1,Review Required,Postal code imputed
ORD-04765,CUST-0649,2018-01-19,2018-01-23,Standard Class,Consumer,United States,Vermont,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,False,False,OFF-EN-10001509 | Poly String Tie Envelopes,4,2018,1,January,2018-01,1,Review Required,Postal code imputed
ORD-01600,CUST-0437,2016-06-19,2016-06-24,Standard Class,Home Office,United States,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,False,False,OFF-ST-10003692 | Recycled Steel Personal File for Hanging File Folders,5,2016,6,June,2016-06,0,Passed,No known data-quality issue
ORD-03984,CUST-0284,2018-03-13,2018-03-16,First Class,Corporate,United States,Illinois,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,False,False,TEC-PH-10004700 | PowerGen Dual USB Car Charger,3,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-01178,CUST-0205,2016-10-25,2016-10-25,Same Day,Corporate,United States,Colorado,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,False,False,FUR-CH-10000422 | Global Highback Leather Tilter in Burgundy,0,2016,10,October,2016-10,0,Passed,No known data-quality issue
ORD-00308,CUST-0547,2015-09-20,2015-09-23,First Class,Consumer,United States,New York,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,False,False,TEC-PH-10003484 | Ooma Telo VoIP Home Phone System,3,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-00308,CUST-0547,2015-09-20,2015-09-23,First Class,Consumer,United States,New York,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,False,False,FUR-CH-10001394 | Global Leather Executive Chair,3,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-00308,CUST-0547,2015-09-20,2015-09-23,First Class,Consumer,United States,New York,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,True,False,FUR-BO-10002213 | DMI Eclipse Executive Suite Bookcases,3,2015,9,September,2015-09,1,Review Required,Product ID reused for different products
ORD-00308,CUST-0547,2015-09-20,2015-09-23,First Class,Consumer,United States,New York,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,False,False,OFF-LA-10002762 | Avery 485,3,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-00308,CUST-0547,2015-09-20,2015-09-23,First Class,Consumer,United States,New York,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,False,False,OFF-AP-10003842 | Euro-Pro Shark Turbo Vacuum,3,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-00308,CUST-0547,2015-09-20,2015-09-23,First Class,Consumer,United States,New York,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,False,False,TEC-PH-10003072 | Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-01718,CUST-0682,2017-11-11,2017-11-15,Standard Class,Consumer,United States,Illinois,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.112,False,False,OFF-AR-10003394 | Newell 332,4,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-01641,CUST-0069,2016-09-16,2016-09-21,Standard Class,Consumer,United States,Virginia,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.12,False,True,OFF-EN-10001539 | Staple envelope,5,2016,9,September,2016-09,1,Review Required,Product name linked to multiple IDs
ORD-00686,CUST-0468,2015-06-24,2015-06-28,Standard Class,Consumer,United States,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,False,False,FUR-FU-10001731 | Acrylic Self-Standing Desk Frames,4,2015,6,June,2015-06,0,Passed,No known data-quality issue
ORD-01745,CUST-0574,2017-08-12,2017-08-17,Second Class,Consumer,United States,New York,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.148,False,False,FUR-TA-10001095 | Chromcraft Round Conference Tables,5,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-01745,CUST-0574,2017-08-12,2017-08-17,Second Class,Consumer,United States,New York,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,False,False,OFF-ST-10000078 | Tennsco 6- and 18-Compartment Lockers,5,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-03568,CUST-0231,2018-04-13,2018-04-17,Standard Class,Corporate,United States,Pennsylvania,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,False,False,OFF-FA-10004076 | Translucent Push Pins by OIC,4,2018,4,April,2018-04,0,Passed,No known data-quality issue
ORD-00610,CUST-0624,2015-03-14,2015-03-17,First Class,Home Office,United States,Illinois,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,False,False,TEC-MA-10003626 | Hewlett-Packard Deskjet 6540 Color Inkjet Printer,3,2015,3,March,2015-03,0,Passed,No known data-quality issue
ORD-00610,CUST-0624,2015-03-14,2015-03-17,First Class,Home Office,United States,Illinois,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,False,False,OFF-PA-10001215 | Xerox 1963,3,2015,3,March,2015-03,0,Passed,No known data-quality issue
ORD-03991,CUST-0456,2018-09-22,2018-09-24,Second Class,Consumer,United States,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,False,False,TEC-AC-10002842 | WD My Passport Ultra 2TB Portable External Hard Drive,2,2018,9,September,2018-09,0,Passed,No known data-quality issue
ORD-03991,CUST-0456,2018-09-22,2018-09-24,Second Class,Consumer,United States,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,True,False,FUR-FU-10004864 | Eldon 500 Class Desk Accessories,2,2018,9,September,2018-09,1,Review Required,Product ID reused for different products
ORD-04689,CUST-0788,2018-12-10,2018-12-13,First Class,Consumer,United States,Pennsylvania,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,False,False,OFF-BI-10000014 | Heavy-Duty E-Z-D Binders,3,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-04689,CUST-0788,2018-12-10,2018-12-13,First Class,Consumer,United States,Pennsylvania,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,False,False,"FUR-FU-10001475 | Contract Clock, 14"", Brown",3,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-01799,CUST-0514,2017-03-10,2017-03-14,Second Class,Corporate,United States,Arizona,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,False,False,"OFF-ST-10001272 | Mini 13-1/2 Capacity Data Binder Rack, Pearl",4,2017,3,March,2017-03,0,Passed,No known data-quality issue
ORD-01614,CUST-0673,2016-01-27,2016-01-29,First Class,Consumer,United States,California,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,False,False,FUR-CH-10002024 | HON 5400 Series Task Chairs for Big and Tall,2,2016,1,January,2016-01,0,Passed,No known data-quality issue
ORD-02157,CUST-0513,2017-09-26,2017-09-27,First Class,Corporate,United States,Texas,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,False,False,OFF-BI-10004001 | GBC Recycled VeloBinder Covers,1,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-01137,CUST-0347,2016-10-18,2016-10-22,Standard Class,Consumer,United States,Washington,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.584,False,False,TEC-PH-10004094 | Motorola L703CM,4,2016,10,October,2016-10,0,Passed,No known data-quality issue
ORD-01137,CUST-0347,2016-10-18,2016-10-22,Standard Class,Consumer,United States,Washington,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,False,False,OFF-PA-10001184 | Xerox 1903,4,2016,10,October,2016-10,0,Passed,No known data-quality issue
ORD-01137,CUST-0347,2016-10-18,2016-10-22,Standard Class,Consumer,United States,Washington,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,False,False,FUR-FU-10002505 | Eldon 100 Class Desk Accessories,4,2016,10,October,2016-10,0,Passed,No known data-quality issue
ORD-00559,CUST-0635,2015-10-27,2015-11-01,Standard Class,Home Office,United States,North Carolina,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,True,False,OFF-PA-10001166 | Xerox 2,5,2015,10,October,2015-10,1,Review Required,Product ID reused for different products
ORD-00559,CUST-0635,2015-10-27,2015-11-01,Standard Class,Home Office,United States,North Carolina,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,False,True,OFF-PA-10000349 | Easy-staple paper,5,2015,10,October,2015-10,1,Review Required,Product name linked to multiple IDs
ORD-03800,CUST-0678,2018-10-02,2018-10-04,Second Class,Corporate,United States,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,False,False,OFF-AP-10004708 | Fellowes Superior 10 Outlet Split Surge Protector,2,2018,10,October,2018-10,0,Passed,No known data-quality issue
ORD-03800,CUST-0678,2018-10-02,2018-10-04,Second Class,Corporate,United States,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,False,False,OFF-AP-10001947 | Acco 6 Outlet Guardian Premium Plus Surge Suppressor,2,2018,10,October,2018-10,0,Passed,No known data-quality issue
